time_sec,theta_kalman,theta_dot_kalman,theta_ddot_kalman,x_pivot_m
14.231595,-0.09096107683053814,-1.1339852789971858,0.5584079409180878,0.182468
14.256602,-0.18631883513435138,-0.5701153208802863,0.6786426365497151,0.182468
14.281606,-0.13931763131867464,-0.4650721751266571,0.745348478629424,0.182468
14.306613,-0.14225862240688988,-0.4228070859251856,0.8026998732850295,0.182468
14.331617,-0.16124150635564596,-0.31420077822127906,0.8506599365238896,0.182468
14.356617,-0.17640380406987075,-0.14757780899535844,0.8790136273026053,0.182468
14.381621,-0.17605983778176174,-0.008804107542254247,0.8853902158948774,0.182468
14.406628,-0.17346922724803407,0.11100660111443139,0.8737921462043194,0.182468
14.431632,-0.16555143029829966,0.19392145864172555,0.8488967268298018,0.182468
14.456639,-0.16914168016945988,0.34224711943789654,0.8082335169271104,0.182468
14.481643,-0.15621234400719064,0.45891431316387343,0.7488310661301392,0.182468
14.50665,-0.14170353496127872,0.5535683207521441,0.674982666623954,0.182468
14.531653,-0.12305477973701705,0.612399442531897,0.5912610058216288,0.182468
14.556661,-0.10811294814545991,0.6741501335694655,0.500094719964854,0.182468
14.581665,-0.09148006784797376,0.7373858594849665,0.4007445183720262,0.182468
14.606672,-0.06665500427454121,0.751807551982178,0.2967801852796472,0.182468
14.631675,-0.049941663287495275,0.7810680979430665,0.1906236453982335,0.182468
14.656683,-0.04988075612476128,0.9562140158891147,0.06834093192358237,0.182468
14.681687,-0.010636283344434427,1.013871925520796,-0.07293417961426707,0.182468
14.706694,0.025258710734418346,0.9894936020712851,-0.21701222006037035,0.182468
14.731701,0.0570547244356283,0.9089898108200023,-0.3529000616285578,0.182468
14.756705,0.07948905762521384,0.8276462632198542,-0.47640817252326917,0.182468
14.781709,0.10439518472478307,0.7113354539273682,-0.585079399203531,0.182468
14.806713,0.12395826633664428,0.5784087245145045,-0.6750749445511377,0.182468
14.83172,0.13745145849442025,0.44968888032709825,-0.7457731507180636,0.182468
14.856727,0.15086154110354041,0.30163734658161867,-0.7962441687732371,0.182468
14.881731,0.16030916439409013,0.13641457799578316,-0.8236803116941711,0.182468
14.906738,0.16130584753437094,-0.01305370637570602,-0.8281273157076698,0.182468
14.931742,0.15851853730436724,-0.14604487792088472,-0.8123578236604423,0.182468
14.956746,0.15484481173321077,-0.28061165724091874,-0.7775986197766297,0.182468
14.981749,0.1477977337412758,-0.41630584744451177,-0.7235160483418047,0.182468
15.006753,0.13406868608800382,-0.5278461231844847,-0.6518550136240164,0.182468
15.03176,0.11839633852444444,-0.621154175195176,-0.5659073250690554,0.182468
15.056767,0.10137840534023548,-0.7032475959823268,-0.4678114295333231,0.182468
15.081774,0.07901088948676818,-0.7487899625584824,-0.36118744291161997,0.182468
15.106779,0.06111081515850244,-0.7997200490111503,-0.24821831611185763,0.182468
15.131787,0.04021296250911497,-0.8426498012733852,-0.12865924880477353,0.182468
15.156796,0.006082224642579103,-0.7853327749048935,-0.011104216937568356,0.182468
15.181797,-0.007771693820198167,-0.7698046552729314,0.10004140499417957,0.182468
15.206802,-0.03300591472793766,-0.7070417508078131,0.20480386350507906,0.182468
15.231811,-0.05016534442691516,-0.6460121812884896,0.29982042605651005,0.182468
15.256814,-0.059625101230431125,-0.6332881648973586,0.3897131634057729,0.182468
15.281817,-0.08459028623392614,-0.5492371841565624,0.4729406252409232,0.182468
15.30682,-0.08654163836257599,-0.5516846669910651,0.5511420531886448,0.182468
15.331824,-0.10841029155045848,-0.49058255224580954,0.6265847505895199,0.182468
15.356831,-0.12862202084657234,-0.3667140062195781,0.6889914700557209,0.182468
15.381834,-0.14393710017780967,-0.1936862842690713,0.7292594007092486,0.182468
15.406839,-0.1491873532919327,-0.015078384026530833,0.7430111498708293,0.182468
15.431842,-0.1436372951438053,0.12086258494773666,0.7334736460107436,0.182468
