time_sec,theta_kalman,theta_dot_kalman,newPosition
10.647828,0.04427018473624563,-0.001054731899506292,58
10.672831,0.04263240371493824,-0.0020207512275683334,58
10.697835,0.03945639207771835,-0.0029081904165223008,58
10.722838,0.03596730088312801,-0.0037097384459049906,58
10.747842,0.032312232075558965,-0.004421728727312023,58
10.772846,0.027285054173711125,-0.005010111057169732,58
10.797849,0.021257618821869613,-0.005450106929670035,58
10.822853,0.015635259631512542,-0.005752179763131714,58
10.847861,0.010491746345192983,-0.005928560645851748,58
10.872868,0.004577723056590139,-0.005959987370295017,58
10.897871,-0.002689620680299057,-0.00581245188789183,58
10.922875,-0.008205023039151481,-0.005529911773596116,58
10.947883,-0.012876059811888708,-0.005133419145086767,58
10.97289,-0.01683635043087957,-0.004640594347022284,58
10.99789,-0.020207171006931517,-0.0040659474517378905,58
11.022897,-0.02314632991420578,-0.0034199688648468875,58
11.047901,-0.024263382395777734,-0.002748065266124356,58
11.072907,-0.025973977821383137,-0.0020348878074752455,58
11.097909,-0.026398836974740193,-0.0013123141818975961,58
11.122912,-0.025650165207271286,-0.000609394848260638,58
11.147916,-0.025598816526863955,9.184810040766336e-05,58
11.172923,-0.025800840053063608,0.000798228801149041,58
11.197931,-0.023492710257124728,0.001447078496382627,58
11.222934,-0.020847750956400197,0.002030338155005671,58
11.247937,-0.019681828262179707,0.00258556545337401,58
11.272941,-0.015916412940617318,0.0030477497221045383,58
11.297949,-0.010888335874231705,0.003385434771232841,58
11.322956,-0.005938712885361051,0.0036008067435401615,58
11.34796,-0.001470431286857565,0.0037061046597111173,58
11.372967,0.0032047118740572257,0.0036961937599943656,58
11.397971,0.006645737830903895,0.003602098446904325,58
11.422974,0.010139428343777221,0.0034224350326538316,58
11.447978,0.013395441932257501,0.0031630660836036934,58
11.472989,0.01624600032467908,0.002834022394859137,58
11.497994,0.018305115201084635,0.0024549960099060873,58
11.523,0.020173726859767545,0.0020305373168424887,58
11.548004,0.021443126720303386,0.001575444557437248,58
11.573012,0.021738033888887644,0.0011139326764598757,58
11.59802,0.02174157994700094,0.0006530358858147373,58
11.623032,0.02166327961856916,0.0001945207437454681,58
11.648034,0.02086198258217921,-0.00024372358888541737,58
11.673037,0.019776240508409523,-0.000654822087807181,58
11.698045,0.018616958069013343,-0.0010371855579730527,58
11.723045,0.01690862232590082,-0.001377250330314897,58
11.748054,0.014919464800550803,-0.001668170412508366,58
11.773058,0.012856979424181595,-0.0019082859735667836,58
11.798064,0.010897688380412107,-0.002100343540200224,58
11.823064,0.008639156003769098,-0.002236940405145849,58
11.848067,0.006829347056991246,-0.002329445639079543,58
11.873074,0.0051066280347442095,-0.0023801075166806156,58
11.898075,0.0033245468919271995,-0.0023874654651086583,58
11.923081,0.0015234224308967744,-0.0023510453106334248,58
11.948085,0.0005281396902430621,-0.002291086128457211,58
11.973092,-0.0004487323719934735,-0.0022080129295569883,58
11.9981,-0.00041664746686972135,-0.0021271424280188147,58
12.023107,-0.000556546059161019,-0.0020440991391491793,58
12.048111,-0.0010943710422944952,-0.001948825091804527,58
12.073118,-0.0009485020569480556,-0.0018584508668848731,58
12.098122,-0.0004868933083022054,-0.0017808582949500073,58
12.123129,-0.00040844005749759597,-0.0017063642505561784,58
12.148133,-0.00030227548620057976,-0.001635618410959939,58
12.173139,5.607753986519614e-05,-0.0015749170808028235,58
12.198144,0.0003353166933062552,-0.001522232642539362,58
12.223147,-6.283261752302932e-07,-0.001462063584404344,58
12.248152,0.0003541748511833901,-0.0014117400530994665,58
12.273159,0.0004921787898975606,-0.0013657790284702226,58
12.298162,4.561432492951041e-05,-0.0013094530529723259,58
12.323166,-0.00027874704638340903,-0.0012457991932019003,58
12.34817,4.255572846244575e-05,-0.0011910117983941486,58
12.373173,-0.00011219659162541094,-0.0011330862916518547,58
12.398177,-0.0005764422638073229,-0.0010642041439881248,58
12.423184,-0.001048473980748745,-0.0009841260341396907,58
12.448188,-0.0008266406952752808,-0.0009102478908958734,58
12.473195,-0.0006630904877465982,-0.0008410575359736141,58
12.498199,-0.00012627154829893694,-0.0007858967024085518,58
12.523202,-9.926376938545806e-05,-0.0007319118139985565,58
12.548206,0.00020915540940188407,-0.0006861445543571115,58
12.573213,0.00046986902939114515,-0.0006473664788731123,58
12.598214,0.00033958767597757884,-0.0006057218855375244,58
12.623225,0.00038404140413438265,-0.0005655779882221754,58
12.648229,0.0010055826817738658,-0.0005414197083129363,58
12.673233,-0.0002287727643942826,-0.0004865670669657765,58
12.698239,-0.0008204402857824244,-0.0004171451435661497,58
12.723241,-0.0006824631808136337,-0.00035145624757788613,58
12.748249,-0.0005747213802449868,-0.0002886986119341093,58
12.773252,-0.0014623287787653117,-0.00020380547912586967,58
12.798261,-0.0007358867661868332,-0.00013730686950719825,58
12.823263,-5.09250901965816e-05,-8.811775877165919e-05,58
12.848272,0.00013914456375812125,-4.376347329603479e-05,58
12.873272,0.0010591442449289553,-2.256934697570501e-05,58
12.898276,0.0003262733869548425,1.7037830461580708e-05,58
12.923283,-0.0018144249781687624,0.0001104815433756838,58
12.948291,-0.0030194715549057747,0.00023429482107543108,58
12.973298,-0.0025418849878626913,0.00034624777858244943,58
12.998298,-0.002466415030448462,0.0004565220233097092,58
13.023305,-0.0019881106795830686,0.0005550583967485834,58
13.048313,-0.001011606202370898,0.0006293924415002724,58
13.073315,-0.0003258503676099292,0.0006868817430212585,58
13.098323,0.00040606452271779085,0.000726402023055601,58
13.123331,0.0007342422003145148,0.0007581298439783613,58
13.148338,0.0013158365168191698,0.0007757133516198085,58
13.173346,0.0010839651571916346,0.000799617460373751,58
13.198349,0.0005835440583955172,0.0008366097031117591,58
13.223358,0.0003059493725466364,0.0008811107152178804,58
13.248364,0.0003897990622887368,0.0009240604663754966,58
13.273371,6.674467790659917e-05,0.0009757173147740865,58
13.298379,-0.0001364744424792756,0.0010331007786514351,58
13.323386,-0.0002568430021241151,0.0010941639408768211,58
13.348386,-0.0005185117987855181,0.0011624982629810893,58
13.373393,-0.000972461214330883,0.0012429816552524948,58
13.398401,-0.0005238282769052649,0.001312970451768286,58
13.423408,-0.0002665312208600572,0.0013773198543122142,58
13.448408,-0.00015004134620238095,0.0014396110046469035,58
13.473415,-0.0005479373068278401,0.0015128170126321174,58
