xAccl,yAccl,zAccl,newPosition,time,pcTime
67110626,107374455,0,0,2294283,2389.4729614257812
-317,-10,997,0,2295268,2392.3141956329346
-317,-10,997,0,2320265,2415.34423828125
-317,-10,997,0,2345269,2440.2570724487305
-317,-10,997,0,2370272,2465.400218963623
-317,-10,997,0,2395278,2490.352153778076
-317,-10,997,0,2420278,2515.3520107269287
-317,-10,997,0,2445278,2540.349245071411
-317,-10,997,0,2470282,2565.378189086914
-317,-10,997,0,2495289,2590.3360843658447
-317,-10,997,0,2520292,2615.3273582458496
-317,-10,997,0,2545293,2640.364170074463
-317,-10,997,0,2570296,2665.3523445129395
-317,-10,997,0,2595303,2690.2871131896973
-317,-10,997,0,2620307,2715.3351306915283
-317,-10,997,0,2645311,2740.3173446655273
-317,-10,997,0,2670314,2765.3541564941406
-317,-10,997,0,2695322,2790.407180786133
-317,-10,997,0,2720325,2815.3252601623535
-317,-10,997,0,2745333,2840.294122695923
-317,-10,997,0,2770337,2865.3743267059326
-317,-10,997,0,2795340,2890.423059463501
-317,-10,997,0,2820343,2915.4040813446045
-317,-10,997,0,2845348,2940.3531551361084
-317,-10,997,0,2870351,2965.374231338501
-317,-10,997,0,2895355,2990.450143814087
-317,-10,997,0,2920358,3015.3212547302246
-317,-10,997,0,2945369,3040.2932167053223
-317,-10,997,0,2970372,3065.355062484741
-317,-10,997,0,2995373,3090.4440879821777
-317,-10,997,0,3020377,3115.3411865234375
-317,-10,997,0,3045384,3140.2931213378906
-317,-10,997,0,3070387,3165.3451919555664
-317,-10,997,0,3095392,3190.35005569458
-317,-10,997,0,3120396,3215.3611183166504
-317,-10,997,0,3145400,3240.3111457824707
-317,-10,997,0,3170409,3265.3071880340576
-317,-10,997,0,3195414,3290.485143661499
-317,-10,997,0,3220421,3315.3553009033203
-317,-10,997,0,3245426,3340.2671813964844
-317,-10,997,0,3270435,3365.3502464294434
-317,-10,997,0,3295443,3390.338182449341
-317,-10,997,0,3320447,3415.3079986572266
-317,-10,997,0,3345454,3440.3371810913086
-317,-10,997,0,3370450,3465.4111862182617
-317,-10,997,0,3395458,3490.3030395507812
-317,-10,997,0,3420461,3515.355110168457
-317,-10,997,0,3445465,3540.4841899871826
-317,-10,997,0,3470468,3565.3700828552246
-317,-10,997,0,3495476,3590.452194213867
-317,-10,997,0,3520479,3615.38028717041
-317,-10,997,0,3545487,3640.34104347229
-317,-10,997,0,3570491,3665.3430461883545
-317,-10,997,0,3595493,3690.3562545776367
-317,-10,997,0,3620497,3715.372085571289
-317,-10,997,0,3645502,3740.309000015259
-317,-10,997,0,3670505,3765.3732299804688
-317,-10,997,0,3695509,3790.455102920532
-317,-10,997,0,3720512,3815.340042114258
-317,-10,997,0,3745513,3840.3210639953613
-317,-10,997,0,3770516,3865.3323650360107
-317,-10,997,0,3795523,3890.4640674591064
-317,-10,997,0,3820527,3915.3592586517334
-317,-10,997,0,3845531,3940.2952194213867
-317,-10,997,0,3870534,3965.330123901367
-317,-10,997,0,3895542,3990.361213684082
-317,-10,997,0,3920545,4015.3589248657227
-317,-10,997,0,3945553,4040.2770042419434
-317,-10,997,0,3970557,4065.378189086914
-317,-10,997,0,3995560,4090.5141830444336
-317,-10,997,0,4020563,4115.384101867676
-317,-10,997,0,4045568,4140.33317565918
-317,-10,997,0,4070571,4165.367126464844
-317,-10,997,0,4095575,4190.375328063965
-317,-10,997,0,4120578,4215.374231338501
-317,-10,997,0,4145586,4240.355014801025
-317,-10,997,0,4170589,4265.361309051514
-317,-10,997,0,4195597,4290.410041809082
-317,-10,997,0,4220601,4315.416097640991
-317,-10,997,0,4245608,4340.512037277222
-317,-10,997,0,4270612,4365.368127822876
-317,-10,997,0,4295619,4390.318155288696
-317,-10,997,0,4320623,4415.379285812378
-317,-10,997,0,4345629,4440.443277359009
-317,-10,997,0,4370633,4465.421199798584
-317,-10,997,0,4395633,4490.344285964966
-317,-10,997,0,4420637,4515.351057052612
-317,-10,997,0,4445641,4540.367126464844
-317,-10,997,0,4470644,4565.397024154663
-317,-10,997,0,4495647,4590.378999710083
-317,-10,997,0,4520648,4615.41223526001
-317,-10,997,0,4545655,4640.433311462402
-317,-10,997,0,4570658,4665.459156036377
-317,-10,997,0,4595662,4690.299272537231
-317,-10,997,0,4620670,4715.400218963623
-317,-10,997,0,4645678,4740.309953689575
-317,-10,997,0,4670681,4765.39421081543
-317,-10,997,0,4695685,4790.45295715332
-317,-10,997,0,4720688,4815.399169921875
-317,-10,997,0,4745692,4840.317249298096
-317,-10,997,0,4770695,4865.389108657837
-317,-10,997,0,4795700,4890.4571533203125
-317,-10,997,0,4820703,4915.373086929321
-317,-10,997,0,4845704,4940.165281295776
-317,-10,997,0,4870707,4965.191125869751
-317,-10,997,0,4895714,4990.293979644775
-317,-10,997,0,4920717,5015.151262283325
-317,-10,997,0,4945722,5040.22216796875
-317,-10,997,0,4970725,5065.324068069458
-317,-10,997,0,4995733,5090.328216552734
-317,-10,997,0,5020736,5115.326166152954
-317,-10,997,0,5045743,5140.30909538269
-317,-10,997,0,5070747,5165.390253067017
-317,-10,997,0,5095751,5190.442085266113
-317,-10,997,0,5120754,5215.428113937378
-317,-10,997,0,5145754,5240.326166152954
-317,-10,997,0,5170758,5265.344142913818
-317,-10,997,0,5195765,5290.430307388306
-317,-10,997,0,5220768,5315.414190292358
-317,-10,997,0,5245769,5340.564966201782
-317,-10,997,0,5270773,5365.425109863281
-317,-10,997,0,5295780,5390.330076217651
-317,-10,997,0,5320783,5415.410280227661
-317,-10,997,0,5345788,5440.378189086914
-317,-10,997,0,5370792,5465.391159057617
-317,-10,997,0,5395795,5490.3810024261475
-317,-10,997,0,5420806,5515.3820514678955
-317,-10,997,0,5445807,5540.304183959961
-317,-10,997,0,5470811,5565.399169921875
-317,-10,997,0,5495822,5590.440273284912
-317,-10,997,0,5520829,5615.385055541992
-317,-10,997,0,5545830,5640.37299156189
-317,-10,997,0,5570836,5665.378093719482
-317,-10,997,0,5595844,5690.453052520752
-317,-10,997,0,5620851,5715.394020080566
-317,-10,997,0,5645858,5740.429162979126
-317,-10,997,0,5670859,5765.4101848602295
-317,-10,997,0,5695867,5790.431976318359
-317,-10,997,0,5720874,5815.378189086914
-317,-10,997,0,5745881,5840.381145477295
-317,-10,997,0,5770888,5865.375995635986
-317,-10,997,0,5795892,5890.485048294067
-317,-10,997,0,5820895,5915.427207946777
-317,-10,997,0,5845902,5940.3252601623535
-317,-10,997,0,5870903,5965.4200077056885
-317,-10,997,0,5895912,5990.3810024261475
-317,-10,997,0,5920912,6015.40207862854
-317,-10,997,0,5945917,6040.311098098755
-317,-10,997,0,5970924,6065.270185470581
-317,-10,997,0,5995928,6090.24715423584
-317,-10,997,0,6020936,6115.325212478638
-317,-10,997,0,6045936,6140.33317565918
-317,-10,997,0,6070940,6165.2820110321045
-317,-10,997,0,6095947,6190.394163131714
-317,-10,997,0,6120954,6215.325355529785
-317,-10,997,0,6145961,6240.278005599976
-317,-10,997,0,6170969,6265.338182449341
-317,-10,997,0,6195976,6290.428161621094
-317,-10,997,0,6220983,6315.362215042114
-317,-10,997,0,6245995,6340.274333953857
-317,-10,997,0,6270999,6365.371227264404
-317,-10,997,0,6296000,6390.3772830963135
-317,-10,997,0,6321003,6415.363073348999
-317,-10,997,0,6346006,6440.380334854126
-317,-10,997,0,6371010,6465.4130935668945
-317,-10,997,0,6396013,6490.472316741943
-317,-10,997,0,6421017,6515.501022338867
-317,-10,997,0,6446026,6540.401220321655
-317,-10,997,0,6471030,6565.401077270508
-317,-10,997,0,6496030,6590.494155883789
-317,-10,997,0,6521035,6615.432262420654
-317,-10,997,0,6546037,6640.360355377197
-317,-10,997,0,6571043,6665.42911529541
-317,-10,997,0,6596042,6690.485000610352
-317,-10,997,0,6621048,6715.496301651001
-317,-10,997,0,6646051,6740.418195724487
-317,-10,997,0,6671059,6765.398979187012
-317,-10,997,0,6696063,6790.53521156311
-317,-10,997,0,6721064,6815.4449462890625
-317,-10,997,0,6746069,6840.445280075073
-317,-10,997,0,6771073,6865.48924446106
-317,-10,997,0,6796079,6890.482187271118
-317,-10,997,0,6821087,6915.435075759888
-317,-10,997,0,6846091,6940.423250198364
-317,-10,997,0,6871098,6965.4340744018555
-317,-10,997,0,6896105,6990.575075149536
-317,-10,997,0,6921105,7015.472173690796
-317,-10,997,0,6946109,7040.452241897583
-317,-10,997,0,6971112,7065.4802322387695
-317,-10,997,0,6996120,7090.559959411621
-317,-10,997,0,7021120,7115.466117858887
-317,-10,997,0,7046127,7140.511989593506
-317,-10,997,0,7071128,7165.4322147369385
-317,-10,997,0,7096135,7190.516948699951
-317,-10,997,0,7121142,7215.461254119873
-317,-10,997,0,7146146,7240.394115447998
-317,-10,997,0,7171153,7265.469312667847
-317,-10,997,0,7196157,7290.468215942383
-317,-10,997,0,7221160,7315.50407409668
-317,-10,997,0,7246165,7340.399265289307
-317,-10,997,0,7271167,7365.434169769287
-317,-10,997,0,7296172,7390.516996383667
-317,-10,997,0,7321179,7415.466070175171
-317,-10,997,0,7346183,7441.313028335571
-317,-10,997,0,7371190,7466.4061069488525
-317,-10,997,0,7396193,7490.491151809692
-317,-10,997,0,7421201,7515.478134155273
-317,-10,997,0,7446204,7540.4369831085205
-317,-10,997,0,7471212,7566.32924079895
-317,-10,997,0,7496215,7591.39609336853
-317,-10,997,0,7521223,7616.294145584106
-317,-10,997,0,7546230,7641.392230987549
-317,-10,997,0,7571237,7666.344165802002
-317,-10,997,0,7596241,7691.374063491821
-317,-10,997,0,7621247,7716.337203979492
-317,-10,997,0,7646251,7741.350173950195
-317,-10,997,0,7671254,7766.375303268433
-317,-10,997,0,7696257,7791.431188583374
-317,-10,997,0,7721263,7816.403150558472
-317,-10,997,0,7746268,7841.400146484375
-317,-10,997,0,7771272,7866.326093673706
-317,-10,997,0,7796278,7891.3891315460205
-317,-10,997,0,7821278,7916.326284408569
-317,-10,997,0,7846278,7941.279172897339
-317,-10,997,0,7871282,7966.351270675659
-317,-10,997,0,7896289,7991.319179534912
-317,-10,997,0,7921293,8016.435146331787
-317,-10,997,0,7946300,8041.394233703613
-317,-10,997,0,7971304,8066.342115402222
-317,-10,997,0,7996311,8091.307163238525
-317,-10,997,0,8021314,8116.38617515564
-317,-10,997,0,8046322,8141.319274902344
-317,-10,997,0,8071325,8166.381120681763
-317,-10,997,0,8096333,8191.30802154541
-317,-10,997,0,8121337,8216.378211975098
-317,-10,997,0,8146344,8241.335153579712
-317,-10,997,0,8171348,8266.391038894653
-317,-10,997,0,8196355,8291.406154632568
-317,-10,997,0,8221358,8316.328287124634
-317,-10,997,0,8246369,8341.37511253357
-317,-10,997,0,8271372,8366.326093673706
-317,-10,997,0,8296377,8391.38913154602
-317,-10,997,0,8321381,8416.314125061035
-317,-10,997,0,8346388,8441.368103027344
-317,-10,997,0,8371392,8466.387271881104
-317,-10,997,0,8396399,8491.458177566528
-317,-10,997,0,8421403,8516.361951828003
-317,-10,997,0,8446406,8541.419982910156
-317,-10,997,0,8471409,8566.334962844849
-317,-10,997,0,8496413,8591.389179229736
-317,-10,997,0,8521417,8616.454124450684
-317,-10,997,0,8546424,8641.38913154602
-317,-10,997,0,8571428,8666.44024848938
-317,-10,997,0,8596435,8691.384077072144
-317,-10,997,0,8621439,8716.41492843628
-317,-10,997,0,8646447,8741.33014678955
-317,-10,997,0,8671450,8766.431331634521
-317,-10,997,0,8696458,8791.372060775757
-317,-10,997,0,8721461,8816.342115402222
-317,-10,997,0,8746468,8841.31407737732
-317,-10,997,0,8771472,8866.409301757812
-317,-10,997,0,8796479,8891.425132751465
-317,-10,997,0,8821483,8916.414260864258
-317,-10,997,0,8846490,8941.365957260132
-317,-10,997,0,8871494,8966.363191604614
-317,-10,997,0,8896502,8991.36734008789
-317,-10,997,0,8921505,9016.47424697876
-317,-10,997,0,8946513,9041.425228118896
-317,-10,997,0,8971516,9066.444158554077
-317,-10,997,0,8996523,9091.259241104126
-317,-10,997,0,9021527,9116.264343261719
-317,-10,997,0,9046534,9141.303062438965
-317,-10,997,0,9071538,9166.275024414062
-317,-10,997,0,9096545,9191.273212432861
-317,-10,997,0,9121549,9216.270208358765
-317,-10,997,0,9146557,9241.229057312012
-317,-10,997,0,9171560,9266.364097595215
-317,-10,997,0,9196568,9291.306018829346
-317,-10,997,0,9221571,9316.343069076538
-317,-10,997,0,9246578,9341.438293457031
-317,-10,997,0,9271582,9366.4071559906
-317,-10,997,0,9296589,9391.459226608276
-317,-10,997,0,9321593,9416.41616821289
-317,-10,997,0,9346600,9441.152095794678
-317,-10,997,0,9371604,9466.344356536865
-317,-10,997,0,9396612,9491.328001022339
-317,-10,997,0,9421615,9516.30425453186
-317,-10,997,0,9446623,9541.244268417358
-317,-10,997,0,9471626,9566.274166107178
-317,-10,997,0,9496633,9591.322183609009
-317,-10,997,0,9521637,9616.403341293335
-317,-10,997,0,9546644,9641.353368759155
-317,-10,997,0,9571648,9666.459083557129
-317,-10,997,0,9596655,9691.427230834961
-317,-10,997,0,9621659,9716.430187225342
-317,-10,997,0,9646667,9741.322994232178
-317,-10,997,0,9671670,9766.396284103394
-317,-10,997,0,9696678,9791.367292404175
-317,-10,997,0,9721681,9816.200256347656
-317,-10,997,0,9746688,9841.399192810059
-317,-10,997,0,9771692,9866.361141204834
-317,-10,997,0,9796700,9891.44515991211
-317,-10,997,0,9821704,9916.450023651123
-317,-10,997,0,9846711,9941.314220428467
-317,-10,997,0,9871714,9966.387271881104
-317,-10,997,0,9896722,9991.290092468262
-317,-10,997,0,9921725,10016.293287277222
-317,-10,997,0,9946733,10041.304111480713
-317,-10,997,0,9971736,10066.355228424072
-317,-10,997,0,9996743,10091.338157653809
-317,-10,997,0,10021747,10116.27221107483
-317,-10,997,0,10046754,10141.39699935913
-317,-10,997,0,10071758,10166.423082351685
-317,-10,997,0,10096765,10191.590309143066
-317,-10,997,0,10121769,10216.299057006836
-317,-10,997,0,10146776,10241.429090499878
-317,-10,997,0,10171779,10266.40510559082
-317,-10,997,0,10196783,10291.47219657898
-317,-10,997,0,10221787,10316.360235214233
-317,-10,997,0,10246791,10341.48621559143
-317,-10,997,0,10271796,10366.371154785156
-317,-10,997,0,10296805,10391.446113586426
-317,-10,997,0,10321810,10416.495084762573
